time,latitude,longitude,mag
2021-11-28T11:47:26.055544Z,52.07848227957291,5.150111986543178,1.0
2021-11-28T11:47:26.055653Z,52.051059061659565,5.244653690834235,1.0
2021-11-28T11:47:26.055739Z,52.07655413237478,5.197135888626217,1.0
2021-11-28T11:47:26.055821Z,52.11853306801118,5.1287432667676685,1.0
2021-11-28T11:47:26.055902Z,52.01188340888352,5.151658563597137,1.0
2021-11-28T11:47:26.055980Z,52.08590517064372,5.019885824573917,1.0
2021-11-28T11:47:26.056058Z,52.07793678555465,5.121888253410522,1.0
2021-11-28T11:47:26.056140Z,52.02483268591973,4.919094338594271,2.0
2021-11-28T11:47:26.056219Z,51.96066157597757,4.929569852737344,1.0
2021-11-28T11:47:26.056297Z,52.09174958917715,5.117107744625924,1.0
2021-11-28T11:47:26.056374Z,52.08485748438617,4.747326869894829,1.0
2021-11-28T11:47:26.056451Z,52.04211745919039,4.892793705243776,1.0
2021-11-28T11:47:26.056527Z,52.08765081710609,4.786215378000869,1.0
2021-11-28T11:47:26.056604Z,52.0883086468212,4.972226892134429,1.0
2021-11-28T11:47:26.056681Z,52.12622039326098,4.857720659928095,1.0
2021-11-28T11:47:26.056758Z,52.108658416489575,4.9380695145780065,1.0
2021-11-28T11:47:26.056839Z,52.04130930122653,4.899449117217519,1.0
2021-11-28T11:47:26.056916Z,52.02390309568415,5.139735596654416,1.0
2021-11-28T11:47:26.056993Z,52.049802629091566,5.1293586091378645,1.0
2021-11-28T11:47:26.057070Z,52.011418983271355,5.192663530839771,1.0
2021-11-28T11:47:26.057146Z,52.056065089811604,4.793113210158326,1.0
2021-11-28T11:47:26.057222Z,52.1464929882674,5.0139234992561015,1.0
2021-11-28T11:47:26.057298Z,52.03031734616014,4.795640487580701,1.0
2021-11-28T11:47:26.057375Z,52.04548778696928,4.78640229343618,1.0
2021-11-28T11:47:26.057453Z,52.063104146677865,4.788032448959793,1.0
2021-11-28T11:47:26.057530Z,52.04639723822361,4.797396032158964,1.0
2021-11-28T11:47:26.057606Z,52.06820102864349,4.791683260477947,1.0
2021-11-28T11:47:26.057682Z,52.10247931357385,4.894257318675699,1.0
2021-11-28T11:47:26.057759Z,52.16480039744093,4.973152861056492,2.0
2021-11-28T11:47:26.057836Z,52.0544838569628,5.101396823889607,1.0
2021-11-28T11:47:26.057913Z,52.00357182998609,4.791041806537478,1.0
2021-11-28T11:47:26.057991Z,52.00223485764723,4.773991686124876,6.0
2021-11-28T11:47:26.058069Z,52.1529338013668,4.940458914153044,1.0
2021-11-28T11:47:26.058149Z,52.02780394993739,4.898241007937937,1.0
2021-11-28T11:47:26.058227Z,52.14112451012626,4.872342116135905,2.0
2021-11-28T11:47:26.058304Z,52.60174303514321,5.0114667042813394,1.0
2021-11-28T11:47:26.058380Z,52.739120114244585,4.928994318700521,1.0
2021-11-28T11:47:26.058456Z,52.54846679810226,4.975678514445534,1.0
2021-11-28T11:47:26.058533Z,52.7078070658317,4.716340960353842,1.0
2021-11-28T11:47:26.058609Z,52.7864799655267,4.707557343926443,1.0
2021-11-28T11:47:26.058686Z,52.94580038203714,4.78796128767691,1.0
2021-11-28T11:47:26.058762Z,52.44061453401291,4.824500886757767,1.0
2021-11-28T11:47:26.058839Z,52.93251915023224,4.792793100624362,2.0
2021-11-28T11:47:26.058914Z,52.769868596303986,4.892015315455117,1.0
2021-11-28T11:47:26.058990Z,52.82349078562258,4.70418326583942,1.0
2021-11-28T11:47:26.059066Z,52.84056546397547,4.885026393564789,1.0
2021-11-28T11:47:26.059142Z,52.88639610253108,4.870709458729018,1.0
2021-11-28T11:47:26.059223Z,52.862129564978865,4.83776621750596,1.0
2021-11-28T11:47:26.059300Z,52.7971022567278,4.880024116418912,1.0
2021-11-28T11:47:26.059376Z,52.78661897380888,4.82681210396332,1.0
2021-11-28T11:47:26.059453Z,52.63802382305033,4.803724158099094,1.0
2021-11-28T11:47:26.059529Z,52.69459380589636,4.766444949860375,1.0
2021-11-28T11:47:26.059605Z,52.685569992304345,4.8119219952515895,1.0
2021-11-28T11:47:26.059681Z,52.67969407869951,4.7355497743698844,1.0
2021-11-28T11:47:26.059758Z,52.64144237478214,4.700317848467759,1.0
2021-11-28T11:47:26.059833Z,52.60692323349566,4.759514560791504,1.0
2021-11-28T11:47:26.059910Z,52.550551676184725,4.726789479613898,1.0
2021-11-28T11:47:26.059985Z,52.53619816652367,4.714634234697611,1.0
2021-11-28T11:47:26.060062Z,52.52771268551175,4.7180374475540585,1.0
2021-11-28T11:47:26.060138Z,52.52464114944132,4.763266499747526,2.0
2021-11-28T11:47:26.060214Z,52.4364755978977,4.8216217714597684,1.0
2021-11-28T11:47:26.060304Z,52.44689994851994,4.765015915210374,1.0
2021-11-28T11:47:26.060389Z,52.485956012022406,4.770317610148651,2.0
2021-11-28T11:47:26.060466Z,52.589769482880776,4.886930502673524,5.0
2021-11-28T11:47:26.060544Z,52.60690486686459,4.883205604692457,1.0
2021-11-28T11:47:26.060622Z,52.62263267058385,4.856353927886758,1.0
2021-11-28T11:47:26.060698Z,52.57591433610814,4.79202786639643,1.0
2021-11-28T11:47:26.060775Z,52.54877128198474,4.619095756941702,1.0
2021-11-28T11:47:26.060851Z,52.674810599116796,4.635893718008226,1.0
2021-11-28T11:47:26.060927Z,52.64832000803425,4.733975408666362,1.0
2021-11-28T11:47:26.061010Z,52.443444944422936,5.048171674861974,1.0
2021-11-28T11:47:26.061104Z,52.47955480237285,4.939144207556497,4.0
2021-11-28T11:47:26.061190Z,52.515383379225824,4.863811515321891,3.0
2021-11-28T11:47:26.061341Z,52.50746118238589,4.887596489631939,2.0
2021-11-28T11:47:26.061437Z,52.562083930360835,4.891400233029466,1.0
2021-11-28T11:47:26.061534Z,52.55825743580097,4.993533360619837,1.0
2021-11-28T11:47:26.061684Z,52.46788991950324,5.001996600034854,1.0
2021-11-28T11:47:26.061791Z,52.67285455679244,5.241903349802786,1.0
2021-11-28T11:47:26.061912Z,52.64378690900862,5.080483583042828,1.0
2021-11-28T11:47:26.062087Z,52.62481892329578,5.014573788903456,2.0
2021-11-28T11:47:26.062172Z,52.62515119976067,5.01489632696268,1.0
2021-11-28T11:47:26.062252Z,52.6201443672811,4.9219962011609715,2.0
2021-11-28T11:47:26.062330Z,52.73929322452994,5.193341853963224,1.0
2021-11-28T11:47:26.062409Z,52.738296549797106,5.143935516601213,1.0
2021-11-28T11:47:26.062486Z,52.722252497268784,5.13936205582643,1.0
2021-11-28T11:47:26.062564Z,52.738359047349604,5.133002698321329,1.0
2021-11-28T11:47:26.062641Z,52.92092744964823,5.038047808601422,1.0
2021-11-28T11:47:26.062718Z,52.832911046328974,4.9746952961416,1.0
2021-11-28T11:47:26.062794Z,52.92083925192852,5.0386309125207065,1.0
2021-11-28T11:47:26.062870Z,53.065104940956225,4.863156615819157,1.0
2021-11-28T11:47:26.062946Z,53.03074936542966,4.829634186729773,1.0
2021-11-28T11:47:26.063022Z,53.099873629134414,4.897362071797607,1.0
2021-11-28T11:47:26.063098Z,53.15663846018387,4.877325369790651,3.0
2021-11-28T11:47:26.063174Z,52.64750736948495,4.798663131109584,1.0
2021-11-28T11:47:26.063249Z,51.98965621102683,4.25200639570014,2.0
2021-11-28T11:47:26.063325Z,52.010699877526655,4.298698475279699,4.0
2021-11-28T11:47:26.063400Z,51.976949763563084,4.218442108541435,1.0
2021-11-28T11:47:26.063477Z,51.95950211549043,4.181051419311914,1.0
2021-11-28T11:47:26.063553Z,51.984641852652004,4.258699062820247,2.0
2021-11-28T11:47:26.063628Z,51.9999670055906,4.332235671707569,2.0
2021-11-28T11:47:26.063704Z,51.923575223557854,4.280906672055619,2.0
2021-11-28T11:47:26.063780Z,51.92170185041094,4.254101492452683,2.0
2021-11-28T11:47:26.063855Z,51.9389060792713,4.30068609752352,3.0
2021-11-28T11:47:26.063930Z,51.94306181034306,4.2971093856795815,2.0
2021-11-28T11:47:26.064006Z,51.943451586337694,4.322975023492302,2.0
2021-11-28T11:47:26.064080Z,51.915579198748645,4.342255266143362,2.0
