time,latitude,longitude,mag
2021-11-28T12:12:23.073809Z,52.07848227957291,5.150111986543178,13.0
2021-11-28T12:12:23.073913Z,52.033247988571844,5.247450005233449,13.0
2021-11-28T12:12:23.073992Z,52.01061201872127,5.328154748334826,11.0
2021-11-28T12:12:23.074066Z,52.051059061659565,5.244653690834235,10.0
2021-11-28T12:12:23.074139Z,52.07655413237478,5.197135888626217,7.0
2021-11-28T12:12:23.074212Z,51.992665246629265,5.1900076200844625,15.0
2021-11-28T12:12:23.074283Z,52.11853306801118,5.1287432667676685,10.0
2021-11-28T12:12:23.074353Z,52.01188340888352,5.151658563597137,14.0
2021-11-28T12:12:23.074424Z,51.98232700687161,5.352617252888361,13.0
2021-11-28T12:12:23.074494Z,51.98530139283328,5.25994377798252,13.0
2021-11-28T12:12:23.074565Z,52.10136868160141,5.170248595295585,8.0
2021-11-28T12:12:23.074635Z,52.10334914995516,5.013553931979207,13.0
2021-11-28T12:12:23.074705Z,52.08590517064372,5.019885824573917,13.0
2021-11-28T12:12:23.074776Z,52.03907862355974,4.935094446224729,14.0
2021-11-28T12:12:23.074846Z,52.05393106114677,4.988451953237675,15.0
2021-11-28T12:12:23.074916Z,52.0087569296479,4.731648812303222,14.0
2021-11-28T12:12:23.074985Z,52.07793678555465,5.121888253410522,11.0
2021-11-28T12:12:23.075055Z,52.01938315095038,5.0792144901817915,13.0
2021-11-28T12:12:23.075125Z,51.97855417504101,4.972368884137797,13.0
2021-11-28T12:12:23.075196Z,52.02483268591973,4.919094338594271,15.0
2021-11-28T12:12:23.075265Z,51.96066157597757,4.929569852737344,15.0
2021-11-28T12:12:23.075336Z,52.0514187346089,4.989742684253144,16.0
2021-11-28T12:12:23.075405Z,51.97986577280187,5.16463541931883,14.0
2021-11-28T12:12:23.075475Z,52.09174958917715,5.117107744625924,13.0
2021-11-28T12:12:23.075544Z,52.09491600355468,5.12625299824994,13.0
2021-11-28T12:12:23.075613Z,52.091898602694165,4.89386321732363,14.0
2021-11-28T12:12:23.075683Z,52.08485748438617,4.747326869894829,13.0
2021-11-28T12:12:23.075752Z,52.04211745919039,4.892793705243776,14.0
2021-11-28T12:12:23.075821Z,52.12005630592163,5.139101279224226,9.0
2021-11-28T12:12:23.075891Z,52.08765081710609,4.786215378000869,16.0
2021-11-28T12:12:23.075961Z,52.0883086468212,4.972226892134429,15.0
2021-11-28T12:12:23.076031Z,52.12622039326098,4.857720659928095,15.0
2021-11-28T12:12:23.076101Z,52.108658416489575,4.9380695145780065,15.0
2021-11-28T12:12:23.076171Z,52.04130930122653,4.899449117217519,15.0
2021-11-28T12:12:23.076242Z,52.02390309568415,5.139735596654416,12.0
2021-11-28T12:12:23.076312Z,52.049802629091566,5.1293586091378645,14.0
2021-11-28T12:12:23.076382Z,52.08851595789308,5.09173915298427,12.0
2021-11-28T12:12:23.076451Z,52.011418983271355,5.192663530839771,13.0
2021-11-28T12:12:23.076521Z,52.03649403013885,5.071445566480098,13.0
2021-11-28T12:12:23.076590Z,52.11707468278349,5.016636651387236,15.0
2021-11-28T12:12:23.076659Z,52.1464929882674,5.0139234992561015,14.0
2021-11-28T12:12:23.076729Z,52.11291907300292,4.985487841444076,13.0
2021-11-28T12:12:23.076798Z,52.081104033627845,5.005278375896983,14.0
2021-11-28T12:12:23.076867Z,51.98645480409225,5.164995800902409,15.0
2021-11-28T12:12:23.076936Z,52.054941826501,5.108727602331054,13.0
2021-11-28T12:12:23.077006Z,52.0559368564236,5.242407404476716,13.0
2021-11-28T12:12:23.077075Z,52.10247931357385,4.894257318675699,15.0
2021-11-28T12:12:23.077145Z,52.12585105958222,4.815200286164264,15.0
2021-11-28T12:12:23.077214Z,52.137990741553416,4.870990556070168,15.0
2021-11-28T12:12:23.077284Z,52.0074190841199,4.810944307318585,15.0
