time,latitude,longitude,mag
2021-11-28T12:03:53.225518Z,52.07848227957291,5.150111986543178,49.0
2021-11-28T12:03:53.225621Z,52.033247988571844,5.247450005233449,52.0
2021-11-28T12:03:53.225699Z,52.01061201872127,5.328154748334826,45.0
2021-11-28T12:03:53.225773Z,52.051059061659565,5.244653690834235,40.0
2021-11-28T12:03:53.225846Z,52.07655413237478,5.197135888626217,39.0
2021-11-28T12:03:53.225918Z,51.992665246629265,5.1900076200844625,43.0
2021-11-28T12:03:53.225989Z,52.11853306801118,5.1287432667676685,31.0
2021-11-28T12:03:53.226059Z,52.01188340888352,5.151658563597137,54.0
2021-11-28T12:03:53.226130Z,51.98232700687161,5.352617252888361,35.0
2021-11-28T12:03:53.226200Z,51.98530139283328,5.25994377798252,53.0
2021-11-28T12:03:53.226274Z,52.10136868160141,5.170248595295585,34.0
2021-11-28T12:03:53.226345Z,51.99522629907771,5.302009863873146,50.0
2021-11-28T12:03:53.226416Z,51.97566521568862,5.286998018484321,56.0
2021-11-28T12:03:53.226487Z,52.000631426878186,5.376091996138622,16.0
2021-11-28T12:03:53.226561Z,52.13017724125053,5.130895802925225,45.0
2021-11-28T12:03:53.226630Z,52.10334914995516,5.013553931979207,57.0
2021-11-28T12:03:53.226700Z,52.08590517064372,5.019885824573917,64.0
2021-11-28T12:03:53.226769Z,52.03907862355974,4.935094446224729,55.0
2021-11-28T12:03:53.226839Z,52.05393106114677,4.988451953237675,60.0
2021-11-28T12:03:53.226909Z,52.00665037335452,5.189727683840574,54.0
2021-11-28T12:03:53.226978Z,52.0087569296479,4.731648812303222,62.0
2021-11-28T12:03:53.227049Z,52.01453768695446,5.198068828264109,52.0
2021-11-28T12:03:53.227118Z,52.07600793696843,5.05904517828283,21.0
2021-11-28T12:03:53.227188Z,52.07793678555465,5.121888253410522,50.0
2021-11-28T12:03:53.227260Z,52.01938315095038,5.0792144901817915,59.0
2021-11-28T12:03:53.227330Z,51.95027868619687,4.858501696142062,55.0
2021-11-28T12:03:53.227400Z,51.97855417504101,4.972368884137797,58.0
2021-11-28T12:03:53.227469Z,52.02483268591973,4.919094338594271,54.0
