time,latitude,longitude,mag
2021-11-28T11:31:30.401210Z,52.01464589463424,5.198286873472533,1.0
2021-11-28T11:31:30.401423Z,52.00211711554065,5.16283575850307,2.0833333333333335
2021-11-28T11:31:30.401511Z,51.99530928277414,5.160860452373143,1.4166666666666667
2021-11-28T11:31:30.401594Z,52.00400474427035,5.158224306578582,2.625
2021-11-28T11:31:30.401674Z,52.042119151892514,5.117917147284272,1.0
2021-11-28T11:31:30.401753Z,52.04757975072915,5.120027216905856,1.1666666666666667
2021-11-28T11:31:30.401832Z,52.03805818042706,5.095948746814006,1.0
2021-11-28T11:31:30.401909Z,52.08473250911661,5.099219442759073,1.0
2021-11-28T11:31:30.401986Z,52.0962050559382,5.112089908710353,1.0
2021-11-28T11:31:30.402063Z,52.0930678999661,5.12781056667932,1.0
2021-11-28T11:31:30.402140Z,52.09722687213084,5.1266773284129865,1.0
2021-11-28T11:31:30.402216Z,52.083700557686505,5.122962866555389,1.0
2021-11-28T11:31:30.402293Z,52.070880736031576,4.977391221374024,1.125
2021-11-28T11:31:30.402369Z,52.06548946328049,4.985694808686974,1.0
2021-11-28T11:31:30.402446Z,52.07895022517773,4.992649122475779,1.125
2021-11-28T11:31:30.402526Z,52.08882300650267,4.9728057627297515,1.0
2021-11-28T11:31:30.402604Z,52.08496726875834,5.024678967123413,1.0
2021-11-28T11:31:30.402680Z,52.08239563420654,5.061259611320786,1.0
2021-11-28T11:31:30.402757Z,52.000631426878186,5.376091996138622,1.0
2021-11-28T11:31:30.402833Z,51.95027868619687,4.858501696142062,1.0
2021-11-28T11:31:30.402910Z,51.974824603125924,5.335478627780662,1.0
2021-11-28T11:31:30.402986Z,51.98114868721842,5.327844089444154,1.0
2021-11-28T11:31:30.403063Z,52.029963403208654,4.86933582051419,1.0
2021-11-28T11:31:30.403138Z,52.056065089811604,4.793113210158326,1.3333333333333333
2021-11-28T11:31:30.403214Z,52.07143661747548,4.9236534979273765,1.6666666666666667
2021-11-28T11:31:30.403297Z,52.13767550009742,5.008212816356029,1.0
2021-11-28T11:31:30.403375Z,51.998581710516966,5.208300046006833,1.1666666666666667
2021-11-28T11:31:30.403451Z,52.09444031836708,4.999137644529935,1.2
2021-11-28T11:31:30.403528Z,52.06806494928459,5.124601081311386,1.3333333333333333
2021-11-28T11:31:30.403605Z,52.16152565347011,5.1562185447300966,1.4166666666666667
2021-11-28T11:31:30.403682Z,52.044215204096794,5.2029287070768815,1.25
2021-11-28T11:31:30.403759Z,52.05465799231889,4.935826520527883,1.0
2021-11-28T11:31:30.403835Z,51.96197357799751,4.864765929738105,1.0
2021-11-28T11:31:30.403911Z,52.10985113327623,4.775610637602683,1.0
2021-11-28T11:31:30.403987Z,52.04749584737476,4.79066121497031,1.0
2021-11-28T11:31:30.404063Z,52.13261681340149,4.920857183091817,1.0
2021-11-28T11:31:30.404140Z,52.096333427313766,5.023448548905929,1.0
2021-11-28T11:31:30.404216Z,52.09371300940184,4.938555242065004,1.0
2021-11-28T11:31:30.404292Z,51.982718115882555,5.019013118273372,1.7142857142857142
2021-11-28T11:31:30.404369Z,52.00500052871471,4.9581284647869435,1.0
2021-11-28T11:31:30.404449Z,52.10761868183936,5.157752373574738,1.0
2021-11-28T11:31:30.404527Z,52.06679815171337,5.097949356760766,2.5
2021-11-28T11:31:30.404604Z,52.09382056143229,4.922239497112183,1.8888888888888888
2021-11-28T11:31:30.404680Z,52.14105703853681,5.173707905053399,1.0
2021-11-28T11:31:30.404757Z,52.03820222214387,4.9603756155038,1.0
2021-11-28T11:31:30.404832Z,51.97315455133921,5.321000049314946,1.0
